Customer ID,MonetaryValue,Frequency,Recency,Cluster,Simplified Cluster Label
15466.0,334.53,1,84,0,Inactive
15467.0,524.88,3,8,0,Inactive
15468.0,467.51,2,50,0,Inactive
15469.0,538.55,2,49,0,Inactive
15471.0,469.48,1,1,0,Inactive
15472.0,371.56,1,112,0,Inactive
15473.0,1771.2,7,13,1,Churn Risk
15475.0,454.11,1,76,0,Inactive
15478.0,1441.42,2,39,1,Churn Risk
15480.0,905.5,1,115,3,Growing
15483.0,233.81,4,160,0,Inactive
15484.0,3594.31,4,0,2,Loyal
15485.0,2575.0,3,29,2,Loyal
15488.0,91.32,1,92,0,Inactive
15489.0,1134.28,3,22,3,Growing
15491.0,3100.09,6,94,2,Loyal
15492.0,659.4599999999999,2,27,3,Growing
15493.0,2001.8,5,32,1,Churn Risk
15494.0,1299.23,2,20,3,Growing
15497.0,1262.2,2,17,3,Growing
15500.0,1131.56,4,7,3,Growing
15503.0,147.09,1,362,0,Inactive
15504.0,52.83,1,80,0,Inactive
15505.0,3610.96,5,52,2,Loyal
15506.0,979.26,3,22,3,Growing
15507.0,492.36,1,171,0,Inactive
15508.0,1000.27,6,188,3,Growing
15510.0,250.0,1,330,0,Inactive
15511.0,909.23,5,11,3,Growing
15512.0,121.0,2,155,0,Inactive
15516.0,62.43,3,44,0,Inactive
15517.0,267.03,1,232,0,Inactive
15518.0,1942.45,8,63,1,Churn Risk
15520.0,343.5,1,1,0,Inactive
15521.0,3000.2,8,39,2,Loyal
15522.0,398.84,2,32,0,Inactive
15523.0,412.0100000000001,1,83,0,Inactive
15524.0,440.0,1,24,0,Inactive
15525.0,825.92,3,1,3,Growing
15526.0,148.44,2,32,0,Inactive
15527.0,2429.78,8,18,2,Loyal
15528.0,229.33,1,253,0,Inactive
15530.0,1502.35,4,21,1,Churn Risk
15531.0,2007.44,2,7,1,Churn Risk
15532.0,1580.93,4,24,1,Churn Risk
15533.0,807.57,3,18,3,Growing
15535.0,536.4,4,172,0,Inactive
15537.0,110.92,1,162,0,Inactive
15539.0,538.46,1,6,0,Inactive
15540.0,213.3,1,10,0,Inactive
15541.0,85.13000000000001,1,113,0,Inactive
15543.0,127.86,1,287,0,Inactive
15544.0,3546.71,9,8,2,Loyal
15545.0,292.72,2,53,0,Inactive
15549.0,1693.26,3,76,1,Churn Risk
15550.0,575.63,4,3,0,Inactive
15551.0,436.06,1,36,0,Inactive
15552.0,90.12,1,216,0,Inactive
15553.0,437.23,1,59,0,Inactive
15554.0,217.2,1,277,0,Inactive
15556.0,279.77,1,23,0,Inactive
15557.0,473.65,1,28,0,Inactive
15561.0,800.59,4,11,3,Growing
15562.0,134.55,1,351,0,Inactive
15563.0,1400.44,4,21,1,Churn Risk
15565.0,173.16,2,49,0,Inactive
15567.0,186.01,1,18,0,Inactive
15568.0,758.29,3,2,3,Growing
15569.0,1375.71,5,103,1,Churn Risk
15571.0,650.4300000000001,4,11,3,Growing
15572.0,2552.86,7,4,2,Loyal
15573.0,607.45,2,31,3,Growing
15574.0,702.25,4,177,3,Growing
15576.0,940.67,1,37,3,Growing
15577.0,258.88,3,150,0,Inactive
15578.0,127.1,1,161,0,Inactive
15579.0,348.6,2,68,0,Inactive
15581.0,3679.97,13,120,2,Loyal
15582.0,682.9100000000001,3,24,3,Growing
15584.0,725.11,4,23,3,Growing
15585.0,455.3,1,176,0,Inactive
15587.0,913.68,4,49,3,Growing
15589.0,478.53,3,255,0,Inactive
15592.0,388.58,1,46,0,Inactive
15593.0,199.8,1,70,0,Inactive
15594.0,1771.78,5,15,1,Churn Risk
15596.0,1406.59,5,100,1,Churn Risk
15597.0,324.57,1,34,0,Inactive
15598.0,240.68,1,52,0,Inactive
15599.0,761.74,2,26,3,Growing
15602.0,1297.87,9,7,3,Growing
15603.0,48.48,1,78,0,Inactive
15604.0,216.39,1,51,0,Inactive
15605.0,1198.23,5,35,3,Growing
15606.0,2920.16,9,60,2,Loyal
15607.0,104.76,1,336,0,Inactive
15608.0,1093.68,4,27,3,Growing
15609.0,298.48,1,183,0,Inactive
15610.0,112.46,1,51,0,Inactive
15611.0,1591.45,13,9,1,Churn Risk
15612.0,195.15,2,35,0,Inactive
15618.0,776.851,4,32,3,Growing
15619.0,336.40000000000003,1,10,0,Inactive
15620.0,1553.18,3,56,1,Churn Risk
15621.0,1293.03,4,3,3,Growing
15623.0,301.03,1,140,0,Inactive
15624.0,588.13,4,116,0,Inactive
15625.0,1534.26,4,103,1,Churn Risk
15626.0,675.8,2,74,3,Growing
15628.0,2870.24,9,4,2,Loyal
15630.0,1186.35,2,44,3,Growing
15632.0,3285.31,8,15,2,Loyal
15634.0,243.55,1,16,0,Inactive
15636.0,724.76,2,89,3,Growing
15637.0,223.36,1,52,0,Inactive
15639.0,425.32,1,133,0,Inactive
15641.0,1887.2,4,104,1,Churn Risk
15643.0,664.0,3,191,3,Growing
15644.0,813.0,4,165,3,Growing
15645.0,612.01,1,18,3,Growing
15646.0,447.64,3,157,0,Inactive
15648.0,657.35,2,203,3,Growing
15649.0,816.0,2,335,3,Growing
15651.0,646.3,3,36,3,Growing
15652.0,337.74,1,90,0,Inactive
15653.0,877.4399999999999,2,92,3,Growing
15654.0,922.53,2,8,3,Growing
15655.0,560.67,1,242,0,Inactive
15656.0,748.5,4,44,3,Growing
15657.0,30.0,1,22,0,Inactive
15658.0,1024.1,5,189,3,Growing
15659.0,306.45,1,43,0,Inactive
15660.0,1600.86,9,24,1,Churn Risk
15661.0,309.8,2,316,0,Inactive
15663.0,138.14,1,105,0,Inactive
15664.0,386.43,1,50,0,Inactive
15665.0,2242.01,2,167,1,Churn Risk
15667.0,301.32,1,39,0,Inactive
15668.0,76.32000000000001,1,217,0,Inactive
15669.0,684.34,4,39,3,Growing
15670.0,173.05,1,296,0,Inactive
15671.0,2657.13,7,18,2,Loyal
15673.0,2881.02,4,87,2,Loyal
15674.0,2446.6,5,72,2,Loyal
15675.0,323.69,3,80,0,Inactive
15676.0,3435.76,3,18,2,Loyal
15677.0,657.23,1,48,3,Growing
15678.0,352.7,1,52,0,Inactive
15679.0,781.28,4,23,3,Growing
15680.0,1333.68,3,8,3,Growing
15681.0,1426.16,5,24,1,Churn Risk
15683.0,193.75,1,116,0,Inactive
15687.0,2993.1,9,8,2,Loyal
15689.0,254.1,2,119,0,Inactive
15690.0,239.76,2,3,0,Inactive
15691.0,136.8,1,251,0,Inactive
15692.0,191.04,1,27,0,Inactive
15695.0,409.98,2,266,0,Inactive
15696.0,2736.46,8,32,2,Loyal
15699.0,309.65,1,17,0,Inactive
15700.0,696.68,2,171,3,Growing
15701.0,1542.14,4,1,1,Churn Risk
15703.0,211.5,1,264,0,Inactive
15704.0,2293.62,4,139,1,Churn Risk
15705.0,143.1,1,200,0,Inactive
15706.0,1060.56,4,63,3,Growing
15707.0,945.58,4,34,3,Growing
15708.0,3364.24,7,40,2,Loyal
15709.0,133.25,1,283,0,Inactive
15712.0,1072.36,5,8,3,Growing
15713.0,356.7,2,142,0,Inactive
15714.0,330.88,2,11,0,Inactive
15716.0,1118.81,4,145,3,Growing
15717.0,150.3,1,233,0,Inactive
15720.0,598.73,1,23,3,Growing
15721.0,507.08,1,11,0,Inactive
15722.0,2222.56,5,35,1,Churn Risk
15723.0,203.1,1,364,0,Inactive
15724.0,218.25,2,200,0,Inactive
15725.0,415.25,1,14,0,Inactive
15729.0,85.0,1,212,0,Inactive
15730.0,1120.88,3,65,3,Growing
15732.0,294.12,2,211,0,Inactive
15733.0,162.3,1,282,0,Inactive
15734.0,1339.45,2,114,3,Growing
15737.0,1205.12,8,14,3,Growing
15739.0,449.12,1,65,0,Inactive
15740.0,154.88,1,48,0,Inactive
15743.0,784.46,4,15,3,Growing
15744.0,34.8,1,77,0,Inactive
15745.0,1094.59,4,18,3,Growing
15746.0,196.88,1,133,0,Inactive
15747.0,974.04,3,12,3,Growing
15748.0,149.31,1,39,0,Inactive
15750.0,2465.48,8,2,2,Loyal
15752.0,2637.38,7,39,2,Loyal
15753.0,79.2,1,304,0,Inactive
15754.0,458.57,3,50,0,Inactive
15755.0,2364.25,6,9,1,Churn Risk
15756.0,532.96,4,60,0,Inactive
15757.0,714.42,2,65,3,Growing
15758.0,205.25,1,24,0,Inactive
15759.0,253.04,3,217,0,Inactive
15762.0,583.75,2,64,0,Inactive
15763.0,1086.92,2,31,3,Growing
15764.0,3279.97,6,87,2,Loyal
15766.0,315.06,1,63,0,Inactive
15768.0,621.8299999999999,3,115,3,Growing
15773.0,635.6800000000001,1,5,3,Growing
15774.0,270.8,1,68,0,Inactive
15775.0,104.9,1,244,0,Inactive
15776.0,241.62,1,132,0,Inactive
15777.0,1047.11,4,240,3,Growing
15780.0,475.28,3,183,0,Inactive
15781.0,345.46,3,24,0,Inactive
15782.0,2614.74,3,9,2,Loyal
15783.0,246.3,1,10,0,Inactive
15785.0,2328.9700000000003,5,32,1,Churn Risk
15787.0,948.05,3,25,3,Growing
15789.0,351.3,1,357,0,Inactive
15790.0,220.85,1,9,0,Inactive
15791.0,1612.69,2,43,1,Churn Risk
15793.0,965.61,3,14,3,Growing
15795.0,610.01,1,149,3,Growing
15796.0,2711.56,8,0,2,Loyal
15797.0,2207.4,4,112,1,Churn Risk
15799.0,884.14,3,75,3,Growing
15800.0,699.08,2,106,3,Growing
15801.0,1063.95,3,45,3,Growing
15802.0,451.42,1,142,0,Inactive
15803.0,415.8200000000001,1,50,0,Inactive
15806.0,784.58,3,45,3,Growing
15807.0,903.9,3,49,3,Growing
15809.0,515.77,5,35,0,Inactive
15810.0,1391.98,4,78,1,Churn Risk
15811.0,2218.62,6,21,1,Churn Risk
15812.0,1801.14,5,106,1,Churn Risk
15813.0,1303.91,2,207,3,Growing
15814.0,1945.33,4,16,1,Churn Risk
15815.0,2100.6,5,63,1,Churn Risk
15819.0,1905.45,4,48,1,Churn Risk
15820.0,206.98,1,319,0,Inactive
15821.0,570.96,2,43,0,Inactive
15822.0,885.47,2,2,3,Growing
15823.0,15.0,1,371,0,Inactive
15825.0,532.94,1,171,0,Inactive
15826.0,1654.31,3,55,1,Churn Risk
15827.0,1836.09,14,72,1,Churn Risk
15829.0,636.14,2,98,3,Growing
15830.0,576.0,1,37,0,Inactive
15831.0,801.76,3,57,3,Growing
15832.0,836.79,1,253,3,Growing
15834.0,2233.75,4,69,1,Churn Risk
15835.0,954.09,4,43,3,Growing
15836.0,137.37,1,49,0,Inactive
15837.0,391.98,1,64,0,Inactive
15839.0,1048.49,3,32,3,Growing
15840.0,355.56,2,58,0,Inactive
15841.0,1224.06,4,72,3,Growing
15843.0,118.95000000000002,1,303,0,Inactive
15844.0,130.73999999999998,1,45,0,Inactive
15847.0,389.27,2,37,0,Inactive
15850.0,238.85,2,18,0,Inactive
15852.0,160.71,2,186,0,Inactive
15853.0,110.8,1,51,0,Inactive
15854.0,2974.65,12,3,2,Loyal
15855.0,712.24,5,136,3,Growing
15857.0,297.0,1,18,0,Inactive
15858.0,1438.85,5,15,1,Churn Risk
15860.0,977.21,8,40,3,Growing
15861.0,3165.36,8,11,2,Loyal
15862.0,832.88,4,7,3,Growing
15863.0,68.84,2,25,0,Inactive
15864.0,1936.32,6,21,1,Churn Risk
15865.0,895.13,3,40,3,Growing
15866.0,230.53,1,100,0,Inactive
15869.0,149.64,2,276,0,Inactive
15870.0,354.09000000000003,1,32,0,Inactive
15872.0,360.93,2,14,0,Inactive
15877.0,493.28,2,1,0,Inactive
15880.0,343.28000000000003,1,368,0,Inactive
15881.0,501.39,5,311,0,Inactive
15882.0,516.36,4,198,0,Inactive
15883.0,396.48,2,1,0,Inactive
15885.0,379.35,3,92,0,Inactive
15886.0,181.09,1,59,0,Inactive
15888.0,168.31,1,80,0,Inactive
15889.0,446.87,2,156,0,Inactive
15891.0,524.52,1,226,0,Inactive
15894.0,263.55,2,252,0,Inactive
15895.0,179.17,1,149,0,Inactive
15897.0,222.05,2,193,0,Inactive
15898.0,1388.88,5,0,1,Churn Risk
15899.0,56.25,1,368,0,Inactive
15900.0,351.11,1,23,0,Inactive
15901.0,363.88,3,16,0,Inactive
15904.0,164.68,1,7,0,Inactive
15906.0,1567.69,7,19,1,Churn Risk
15907.0,967.45,3,3,3,Growing
15909.0,191.94,1,173,0,Inactive
15910.0,1232.18,8,0,3,Growing
15912.0,264.62,2,177,0,Inactive
15916.0,1528.09,8,15,1,Churn Risk
15917.0,123.1,1,247,0,Inactive
15918.0,334.23,2,190,0,Inactive
15919.0,639.89,2,19,3,Growing
15920.0,167.5,4,153,0,Inactive
15921.0,336.03000000000003,1,172,0,Inactive
15922.0,369.5,1,372,0,Inactive
15923.0,127.08,1,372,0,Inactive
15925.0,207.15,1,193,0,Inactive
15930.0,426.63,1,66,0,Inactive
15932.0,2495.87,8,3,2,Loyal
15933.0,1107.46,3,20,3,Growing
15935.0,416.86,2,238,0,Inactive
15937.0,145.35,1,63,0,Inactive
15938.0,404.58,5,111,0,Inactive
15940.0,35.8,1,310,0,Inactive
15942.0,337.44,1,133,0,Inactive
15944.0,325.1,1,276,0,Inactive
15945.0,181.0,1,364,0,Inactive
15947.0,1708.24,1,82,1,Churn Risk
15948.0,955.24,2,7,3,Growing
15949.0,364.72,2,16,0,Inactive
15950.0,1765.51,4,31,1,Churn Risk
15951.0,708.22,2,8,3,Growing
15952.0,806.57,4,33,3,Growing
15953.0,1659.38,8,14,1,Churn Risk
15957.0,428.89,1,31,0,Inactive
15958.0,104.35,1,73,0,Inactive
15963.0,470.76,2,19,0,Inactive
15965.0,845.64,4,16,3,Growing
15967.0,418.83,2,22,0,Inactive
15969.0,666.1,3,2,3,Growing
15970.0,314.1,1,303,0,Inactive
15973.0,307.82000000000005,1,366,0,Inactive
15974.0,3442.15,7,38,2,Loyal
15975.0,371.01,1,83,0,Inactive
15976.0,430.94,2,164,0,Inactive
15977.0,1054.73,2,16,3,Growing
15978.0,1098.78,1,76,3,Growing
15980.0,2398.86,3,88,2,Loyal
15981.0,3408.48,8,24,2,Loyal
15983.0,1475.02,4,21,1,Churn Risk
15984.0,2837.67,10,2,2,Loyal
15985.0,1142.42,2,122,3,Growing
15986.0,168.12,1,29,0,Inactive
15987.0,1451.28,7,11,1,Churn Risk
15988.0,158.03,1,18,0,Inactive
15990.0,792.11,2,43,3,Growing
15992.0,41.99,1,3,0,Inactive
15993.0,2797.57,7,8,2,Loyal
15994.0,427.07,1,54,0,Inactive
15996.0,1060.68,6,87,3,Growing
15998.0,3089.97,5,36,2,Loyal
16003.0,2735.37,5,29,2,Loyal
16005.0,615.39,4,11,3,Growing
16006.0,101.4,1,210,0,Inactive
16007.0,1701.94,4,47,1,Churn Risk
16008.0,478.78,3,23,0,Inactive
16009.0,992.71,4,21,3,Growing
16010.0,407.5,3,245,0,Inactive
16011.0,3362.71,16,7,2,Loyal
16012.0,1415.29,3,34,1,Churn Risk
16014.0,662.38,3,37,3,Growing
16015.0,705.39,3,3,3,Growing
16016.0,1508.76,8,2,1,Churn Risk
16017.0,211.88,1,46,0,Inactive
16018.0,408.9,2,38,0,Inactive
16020.0,851.01,3,16,3,Growing
16022.0,628.28,1,259,3,Growing
16023.0,719.81,3,45,3,Growing
16024.0,251.24,1,11,0,Inactive
16025.0,439.66,1,29,0,Inactive
16026.0,236.09,1,42,0,Inactive
16027.0,934.62,6,91,3,Growing
16030.0,331.24,1,309,0,Inactive
16031.0,548.94,2,91,0,Inactive
16034.0,437.7,3,195,0,Inactive
16036.0,758.92,2,86,3,Growing
16037.0,855.02,3,269,3,Growing
16038.0,471.78,3,7,0,Inactive
16040.0,1313.55,3,64,3,Growing
16041.0,3166.4,3,30,2,Loyal
16042.0,1197.27,5,21,3,Growing
16043.0,773.99,4,37,3,Growing
16045.0,1340.7,4,119,3,Growing
16048.0,256.44,2,372,0,Inactive
16049.0,1111.79,3,39,3,Growing
16050.0,137.9,1,173,0,Inactive
16052.0,362.06,1,53,0,Inactive
16053.0,1511.95,2,32,1,Churn Risk
16054.0,783.9,1,144,3,Growing
16055.0,134.8,1,220,0,Inactive
16056.0,664.85,1,44,3,Growing
16057.0,2263.12,7,15,1,Churn Risk
16059.0,1459.86,6,65,1,Churn Risk
16062.0,1153.62,4,9,3,Growing
16063.0,335.32,1,259,0,Inactive
16065.0,372.09,1,364,0,Inactive
16066.0,1521.87,5,16,1,Churn Risk
16070.0,852.15,2,21,3,Growing
16071.0,326.24,1,44,0,Inactive
16072.0,584.3199999999999,1,287,0,Inactive
16073.0,122.4,1,296,0,Inactive
16076.0,2234.73,10,2,1,Churn Risk
16078.0,79.2,1,283,0,Inactive
16079.0,1352.0,3,16,3,Growing
16080.0,217.16,2,81,0,Inactive
16081.0,2806.9,5,55,2,Loyal
16083.0,1317.62,2,100,3,Growing
16084.0,436.18,1,298,0,Inactive
16085.0,981.51,5,22,3,Growing
16086.0,1121.39,5,58,3,Growing
16091.0,315.06,2,154,0,Inactive
16092.0,817.86,3,114,3,Growing
16093.0,17.0,1,106,0,Inactive
16094.0,1078.23,4,11,3,Growing
16096.0,320.62,1,263,0,Inactive
16097.0,185.05,1,239,0,Inactive
16098.0,2005.63,7,87,1,Churn Risk
16099.0,731.9,3,49,3,Growing
16101.0,1290.7,1,70,3,Growing
16102.0,1842.14,3,41,1,Churn Risk
16103.0,1429.64,6,6,1,Churn Risk
16104.0,302.36,1,61,0,Inactive
16105.0,336.96,1,248,0,Inactive
16106.0,108.38,1,65,0,Inactive
16107.0,3204.1600000000003,7,17,2,Loyal
16108.0,842.5,1,84,3,Growing
16109.0,611.88,2,218,0,Inactive
16110.0,1337.48,3,44,3,Growing
16112.0,195.74,4,142,0,Inactive
16113.0,161.38,1,182,0,Inactive
16114.0,135.75000000000003,1,170,0,Inactive
16115.0,1667.97,8,9,1,Churn Risk
16116.0,612.78,1,211,0,Inactive
16117.0,232.21,1,189,0,Inactive
16119.0,423.36,2,7,0,Inactive
16120.0,1309.14,4,58,3,Growing
16121.0,867.11,2,56,3,Growing
16122.0,684.4200000000001,4,72,3,Growing
16123.0,307.78,1,51,0,Inactive
16124.0,249.0,1,316,0,Inactive
16125.0,289.35,1,366,0,Inactive
16127.0,656.25,1,38,3,Growing
16128.0,1880.22,5,17,1,Churn Risk
16131.0,3506.54,6,51,2,Loyal
16134.0,618.09,2,21,3,Growing
16135.0,517.55,1,262,0,Inactive
16136.0,709.38,3,59,3,Growing
16139.0,635.41,3,18,3,Growing
16140.0,725.18,2,65,3,Growing
16141.0,620.4,1,87,3,Growing
16142.0,535.34,1,249,0,Inactive
16143.0,2424.94,6,2,2,Loyal
16144.0,175.2,1,246,0,Inactive
16146.0,734.13,3,156,3,Growing
16147.0,375.0,1,133,0,Inactive
16148.0,76.32000000000001,1,295,0,Inactive
16149.0,280.52,2,4,0,Inactive
16150.0,2053.02,5,42,1,Churn Risk
16152.0,1829.04,1,268,1,Churn Risk
16153.0,1824.23,5,49,1,Churn Risk
16156.0,3122.04,9,8,2,Loyal
16157.0,656.69,3,15,3,Growing
16159.0,348.2,1,281,0,Inactive
16160.0,1025.44,2,64,3,Growing
16162.0,37.4,1,251,0,Inactive
16163.0,856.6,2,231,3,Growing
16164.0,822.48,3,16,3,Growing
16169.0,1822.97,4,7,1,Churn Risk
16170.0,1885.05,6,50,1,Churn Risk
16171.0,73.2,1,58,0,Inactive
16172.0,1140.21,5,94,3,Growing
16173.0,1418.32,6,15,1,Churn Risk
16174.0,1009.55,3,125,3,Growing
16175.0,1037.59,4,93,3,Growing
16177.0,331.95,1,49,0,Inactive
16178.0,197.9,1,137,0,Inactive
16179.0,215.83,1,60,0,Inactive
16181.0,305.54,1,72,0,Inactive
16183.0,338.71000000000004,1,66,0,Inactive
16184.0,1158.79,6,63,3,Growing
16185.0,529.41,2,16,0,Inactive
16188.0,981.86,4,44,3,Growing
16189.0,215.48,2,15,0,Inactive
16190.0,215.08,1,39,0,Inactive
16193.0,314.45,1,236,0,Inactive
16198.0,400.681,1,74,0,Inactive
16200.0,1080.62,2,3,3,Growing
16201.0,1863.47,4,2,1,Churn Risk
16202.0,365.27,1,360,0,Inactive
16203.0,592.9,4,58,0,Inactive
16204.0,405.71,1,22,0,Inactive
16205.0,761.38,4,30,3,Growing
16206.0,537.0600000000001,4,54,0,Inactive
16207.0,394.38,1,24,0,Inactive
16208.0,664.26,2,44,3,Growing
16209.0,2262.62,5,88,1,Churn Risk
16211.0,547.02,1,88,0,Inactive
16212.0,690.34,2,18,3,Growing
16213.0,159.0,1,78,0,Inactive
16214.0,1062.75,3,170,3,Growing
16215.0,242.35,1,80,0,Inactive
16216.0,914.93,1,266,3,Growing
16217.0,304.25,2,234,0,Inactive
16218.0,3084.68,7,29,2,Loyal
16221.0,864.86,3,36,3,Growing
16222.0,846.72,1,317,3,Growing
16224.0,1295.3,4,56,3,Growing
16225.0,1096.32,5,44,3,Growing
16226.0,255.12,3,202,0,Inactive
16227.0,314.22,1,224,0,Inactive
16229.0,1010.6,2,86,3,Growing
16230.0,542.03,2,189,0,Inactive
16232.0,990.88,4,43,3,Growing
16233.0,536.6800000000001,3,70,0,Inactive
16235.0,867.31,5,40,3,Growing
16236.0,432.2,1,77,0,Inactive
16239.0,414.2,2,56,0,Inactive
16241.0,2607.87,13,9,2,Loyal
16242.0,3603.21,7,7,2,Loyal
16243.0,409.1,2,33,0,Inactive
16244.0,1522.75,2,211,1,Churn Risk
16245.0,1413.66,3,23,1,Churn Risk
16247.0,114.56,1,169,0,Inactive
16248.0,152.94,1,61,0,Inactive
16249.0,1800.07,5,52,1,Churn Risk
16250.0,389.44,2,260,0,Inactive
16253.0,3683.86,2,66,2,Loyal
16255.0,2619.91,8,16,2,Loyal
16256.0,752.4300000000001,1,266,3,Growing
16257.0,46.95,1,176,0,Inactive
16260.0,1035.45,1,50,3,Growing
16261.0,746.83,4,16,3,Growing
16266.0,861.89,7,73,3,Growing
16268.0,667.65,2,70,3,Growing
16270.0,1141.24,1,352,3,Growing
16271.0,1429.24,5,2,1,Churn Risk
16272.0,411.7,1,116,0,Inactive
16274.0,357.95,1,372,0,Inactive
16275.0,559.87,1,196,0,Inactive
16276.0,810.6000000000001,1,176,3,Growing
16278.0,566.38,1,99,0,Inactive
16279.0,1509.58,3,20,1,Churn Risk
16281.0,2062.06,1,71,1,Churn Risk
16282.0,168.3,1,339,0,Inactive
16283.0,1570.81,5,5,1,Churn Risk
16284.0,823.97,2,30,3,Growing
16287.0,142.5,1,169,0,Inactive
16292.0,302.25,1,121,0,Inactive
16293.0,2248.99,10,21,1,Churn Risk
16295.0,1328.55,4,9,3,Growing
16297.0,301.9,1,268,0,Inactive
16298.0,598.2,3,22,3,Growing
16302.0,233.22,1,126,0,Inactive
16305.0,361.22,1,138,0,Inactive
16306.0,632.27,6,213,3,Growing
16308.0,2560.0,4,37,2,Loyal
16309.0,706.57,2,105,3,Growing
16311.0,616.26,2,17,3,Growing
16313.0,274.15000000000003,2,2,0,Inactive
16315.0,226.37,1,330,0,Inactive
16316.0,2938.91,8,63,2,Loyal
16317.0,1341.65,3,119,3,Growing
16318.0,328.15,1,34,0,Inactive
16319.0,404.4,1,217,0,Inactive
16320.0,1038.46,2,171,3,Growing
16321.0,373.65,5,71,0,Inactive
16322.0,326.75,2,0,0,Inactive
16323.0,207.50000000000003,1,195,0,Inactive
16324.0,428.68,3,127,0,Inactive
16325.0,594.24,3,46,0,Inactive
16326.0,3110.96,14,5,2,Loyal
16330.0,251.91,3,17,0,Inactive
16332.0,1593.2,7,27,1,Churn Risk
16337.0,151.05,1,36,0,Inactive
16338.0,214.8,1,156,0,Inactive
16339.0,109.95,1,283,0,Inactive
16340.0,549.07,1,106,0,Inactive
16341.0,1971.87,4,24,1,Churn Risk
16342.0,322.41,4,74,0,Inactive
16343.0,370.48,2,15,0,Inactive
16344.0,101.1,1,157,0,Inactive
16345.0,575.41,1,43,0,Inactive
16347.0,887.65,2,10,3,Growing
16348.0,1469.45,7,31,1,Churn Risk
16349.0,53.5,1,290,0,Inactive
16350.0,1116.47,4,20,3,Growing
16351.0,153.9,1,332,0,Inactive
16352.0,494.44,2,17,0,Inactive
16354.0,395.8,2,62,0,Inactive
16356.0,211.77,3,197,0,Inactive
16357.0,658.88,3,32,3,Growing
16358.0,2027.5,4,0,1,Churn Risk
16359.0,1750.92,9,6,1,Churn Risk
16360.0,3512.53,6,4,2,Loyal
16361.0,896.66,4,9,3,Growing
16362.0,734.77,5,31,3,Growing
16363.0,109.36,1,52,0,Inactive
16364.0,707.04,2,11,3,Growing
16365.0,1540.42,9,17,1,Churn Risk
16366.0,327.3,1,18,0,Inactive
16367.0,804.49,2,36,3,Growing
16368.0,497.43,2,1,0,Inactive
16369.0,1553.66,3,17,1,Churn Risk
16370.0,1320.56,4,81,3,Growing
16372.0,367.93,2,32,0,Inactive
16374.0,473.03,2,65,0,Inactive
16376.0,987.01,2,8,3,Growing
16377.0,676.2,1,266,3,Growing
16378.0,362.95,3,246,0,Inactive
16379.0,2157.4,4,3,1,Churn Risk
16380.0,1780.59,1,60,1,Churn Risk
16383.0,668.36,2,74,3,Growing
16384.0,584.5,2,89,0,Inactive
16385.0,555.89,3,59,0,Inactive
16386.0,317.2,2,28,0,Inactive
16387.0,94.36,1,322,0,Inactive
16389.0,1382.07,4,52,1,Churn Risk
16392.0,221.19,1,269,0,Inactive
16393.0,3046.21,13,1,2,Loyal
16394.0,1555.34,5,56,1,Churn Risk
16395.0,1486.9,5,60,1,Churn Risk
16398.0,1705.8,2,153,1,Churn Risk
16399.0,408.57,2,18,0,Inactive
16400.0,303.93,1,94,0,Inactive
16402.0,299.6,2,264,0,Inactive
16403.0,177.5,1,311,0,Inactive
16404.0,443.05,1,69,0,Inactive
16405.0,167.25,2,301,0,Inactive
16406.0,163.07,1,18,0,Inactive
16407.0,2126.93,10,12,1,Churn Risk
16409.0,2028.88,5,35,1,Churn Risk
16411.0,214.65,2,18,0,Inactive
16412.0,151.83,1,53,0,Inactive
16413.0,262.2,1,56,0,Inactive
16414.0,126.25,2,21,0,Inactive
16415.0,210.35,1,43,0,Inactive
16416.0,1051.4,3,26,3,Growing
16418.0,675.27,3,44,3,Growing
16419.0,972.23,6,112,3,Growing
16423.0,346.12,1,24,0,Inactive
16424.0,133.56,1,190,0,Inactive
16425.0,302.7,1,301,0,Inactive
16426.0,1908.25,10,1,1,Churn Risk
16427.0,241.06,2,262,0,Inactive
16429.0,284.55,1,105,0,Inactive
16430.0,300.85,1,56,0,Inactive
16431.0,642.81,3,212,3,Growing
16432.0,287.4,1,63,0,Inactive
16433.0,184.26,1,27,0,Inactive
16434.0,1522.25,7,28,1,Churn Risk
16438.0,798.35,5,5,3,Growing
16440.0,3640.67,5,7,2,Loyal
16441.0,381.2,2,66,0,Inactive
16442.0,616.79,3,1,3,Growing
16444.0,654.67,4,45,3,Growing
16445.0,230.51,1,33,0,Inactive
16447.0,259.01,1,135,0,Inactive
16448.0,188.89,1,197,0,Inactive
16449.0,707.69,2,197,3,Growing
16450.0,311.92,1,149,0,Inactive
16451.0,266.97,1,87,0,Inactive
16454.0,6.9,2,44,0,Inactive
16455.0,1841.18,7,63,1,Churn Risk
16456.0,2158.37,5,98,1,Churn Risk
16457.0,208.36,1,217,0,Inactive
16458.0,3482.74,18,2,2,Loyal
16460.0,814.72,3,27,3,Growing
16461.0,151.42,1,177,0,Inactive
16462.0,136.0,3,73,0,Inactive
16463.0,1422.4,4,20,1,Churn Risk
16464.0,1314.68,3,19,3,Growing
16466.0,1603.46,7,33,1,Churn Risk
16468.0,74.9,1,73,0,Inactive
16469.0,650.43,4,23,3,Growing
16470.0,762.39,4,51,3,Growing
16471.0,223.95,1,274,0,Inactive
16473.0,316.11,3,164,0,Inactive
